350	7	5	595	8
350	6	5	380	2
350	7	5	595	10
350	6	6	661	11
350	6	6	661	4
350	4	7	294	6
350	7	7	1715	14
350	5	9	1245	9
350	5	10	1700	9
350	8	11	10868	14
350	6	6	661	2
350	6	9	2274	17
350	5	5	225	4
350	7	6	1057	12
350	4	4	68	6
350	8	7	2604	5
350	8	5	880	13
350	3	6	83	3
350	11	5	2255	11
350	6	8	1588	3
350	8	8	3984	11
350	4	8	424	5
350	6	6	661	9
350	11	1	11	0
350	5	4	120	2
350	8	8	3984	27
350	4	9	588	10
350	4	3	34	2
350	5	6	380	5
350	4	7	294	13
350	3	6	83	3
350	9	8	5784	10
350	4	3	34	1
350	8	4	424	7
350	6	5	380	13
350	6	5	380	5
350	7	2	35	0
350	3	6	83	2
350	5	9	1245	3
350	1	10	10	5
350	8	5	880	2
350	8	8	3984	17
350	4	10	790	0
350	5	5	225	10
350	8	4	424	2
350	5	6	380	7
350	7	11	7007	10
350	4	3	34	4
350	4	8	424	3
350	2	8	44	6
350	6	7	1057	12
350	3	7	119	7
350	8	5	880	4
350	5	3	55	6
350	4	10	790	8
350	10	7	5215	6
350	9	8	5784	25
350	7	4	294	6
350	2	2	5	1
350	10	5	1700	7
350	10	12	29490	18
350	5	7	595	7
350	8	8	3984	9
350	8	4	424	3
350	8	2	44	1
350	8	5	880	8
350	4	6	194	10
350	3	5	55	0
350	6	10	3135	14
350	6	9	2274	15
350	6	5	380	5
350	5	8	880	19
350	10	1	10	1
350	7	5	595	6
350	5	7	595	11
350	6	7	1057	8
350	2	9	54	3
350	10	4	790	3
350	7	6	1057	7
350	5	4	120	6
350	2	6	27	5
350	7	7	1715	9
350	5	6	380	7
350	5	10	1700	11
350	7	7	1715	14
350	9	4	588	8
350	8	8	3984	24
350	6	5	380	6
400	7	7	1715	28
400	9	10	11790	34
400	8	14	23044	125
400	10	5	1700	12
400	5	8	880	18
400	8	10	8060	20
400	8	17	42024	70
400	11	12	40062	46
400	9	10	11790	29
400	11	7	7007	36
400	6	8	1588	17
400	5	7	595	14
400	9	8	5784	21
400	8	8	3984	22
400	10	9	11790	16
400	12	9	20964	25
400	6	9	2274	25
400	9	16	51504	41
400	9	8	5784	28
400	12	14	86254	57
400	8	9	5784	45
400	5	8	880	13
400	7	8	2604	25
400	12	11	40062	35
400	8	13	18304	53
400	8	6	1588	10
400	9	7	3759	12
400	10	12	29490	32
400	14	11	65219	54
400	8	12	14264	41
400	9	10	11790	22
400	7	9	3759	14
400	6	10	3135	11
400	11	14	65219	77
400	4	6	194	2
400	8	11	10868	36
400	7	13	11739	27
400	11	5	2255	9
400	5	7	595	5
400	12	12	52900	92
400	9	5	1245	12
400	8	8	3984	19
400	10	7	5215	28
400	5	10	1700	28
400	14	17	260134	117
400	9	10	11790	5
400	9	7	3759	25
400	4	10	790	27
400	8	6	1588	27
400	10	6	3135	21
400	6	9	2274	16
400	14	9	33978	40
400	9	10	11790	43
400	6	10	3135	25
400	11	7	7007	14
400	7	10	5215	38
400	11	7	7007	34
400	6	5	380	12
400	7	7	1715	24
400	8	13	18304	27
400	11	4	1034	17
400	8	11	10868	22
400	15	11	81015	57
400	15	16	267640	177
400	11	8	10868	24
400	10	13	37960	67
400	11	6	4191	29
400	10	7	5215	13
400	9	5	1245	14
400	5	11	2255	8
400	11	13	51623	56
400	11	14	65219	72
400	10	8	8060	32
400	9	10	11790	21
400	9	11	15939	13
400	8	12	14264	13
400	8	13	18304	23
400	4	14	2058	11
400	10	5	1700	17
400	11	10	22385	28
400	8	3	164	6
400	9	7	3759	10
400	10	8	8060	14
400	11	12	40062	77
400	8	10	8060	34
400	11	5	2255	23
400	6	7	1057	7
400	10	10	16525	39
400	9	7	3759	39
400	9	8	5784	30
400	11	9	15939	47
400	8	12	14264	36
400	9	14	33978	28
400	5	7	595	13
400	10	9	11790	34
400	13	12	68224	55
400	7	4	294	7
400	10	12	29490	9
400	8	9	5784	18
400	8	9	5784	27
450	10	11	22385	80
450	11	8	10868	48
450	10	12	29490	95
450	9	12	20964	40
450	13	15	138515	107
450	7	17	26775	34
450	12	15	107210	129
450	10	12	29490	48
450	16	8	34848	57
450	11	11	30371	42
450	12	11	40062	53
450	13	10	37960	70
450	8	6	1588	7
450	8	12	14264	51
450	12	13	68224	99
450	13	19	290719	299
450	12	15	107210	282
450	11	15	81015	123
450	12	15	107210	107
450	10	7	5215	38
450	9	7	3759	56
450	15	15	218275	182
450	11	9	15939	31
450	11	9	15939	38
450	14	16	214984	325
450	16	13	169728	102
450	16	11	99176	36
450	20	14	432530	44
450	14	11	65219	116
450	12	13	68224	17
450	8	9	5784	47
450	12	14	86254	202
450	11	15	81015	63
450	14	7	14749	109
450	7	6	1057	14
450	15	14	175385	283
450	17	12	158780	420
450	12	13	68224	83
450	11	12	40062	230
450	18	21	1117788	450
450	13	14	111384	51
450	13	14	111384	204
450	12	18	189834	66
450	13	11	51623	109
450	12	15	107210	145
450	16	17	397392	253
450	16	11	99176	56
450	9	15	42135	142
450	12	11	40062	94
450	10	18	104985	138
450	11	9	15939	92
450	9	16	51504	146
450	17	12	158780	324
450	17	14	260134	129
450	14	19	368543	471
450	18	15	387615	192
450	18	17	575994	269
450	16	12	131312	144
450	11	13	51623	36
450	13	13	88049	195
450	17	10	87890	72
450	14	16	214984	202
450	10	15	59475	182
450	14	18	311199	300
450	11	9	15939	61
450	15	11	81015	111
450	15	9	42135	95
450	12	14	86254	83
450	11	14	65219	77
450	14	8	23044	30
450	12	12	52900	80
450	13	6	6968	37
450	14	11	65219	96
450	11	10	22385	91
450	10	14	47915	34
450	6	12	5462	17
450	20	16	661520	613
450	13	11	51623	115
450	18	14	311199	86
450	12	12	52900	86
450	16	10	72760	64
450	10	19	124165	231
450	16	10	72760	73
450	18	10	104985	145
450	4	11	1034	9
450	11	11	30371	67
450	12	17	158780	136
450	10	11	22385	131
450	13	10	37960	64
450	10	14	47915	134
450	14	16	214984	161
450	19	14	368543	338
450	13	8	18304	213
450	10	14	47915	114
450	7	9	3759	42
450	14	18	311199	426
450	17	13	205309	172
450	10	12	29490	85
450	14	8	23044	21
450	12	7	9170	34
500	11	16	99176	435
500	20	16	661520	163
500	16	10	72760	286
500	11	13	51623	189
500	11	18	143253	159
500	19	19	968563	1928
500	22	16	890472	1100
500	18	14	311199	377
500	13	13	88049	133
500	18	15	387615	261
500	17	15	323935	930
500	16	12	131312	171
500	21	13	397033	297
500	13	18	245544	359
500	15	22	725285	543
500	19	19	968563	567
500	15	19	459135	990
500	10	10	16525	38
500	13	10	37960	140
500	15	20	538950	1310
500	11	12	40062	109
500	21	16	770336	1409
500	17	17	481185	478
500	11	20	198770	387
500	18	23	1484259	1017
500	17	12	158780	219
500	14	18	311199	131
500	11	11	30371	143
500	10	18	104985	318
500	12	16	131312	229
500	14	20	432530	523
500	15	18	387615	366
500	17	11	119867	274
500	14	19	368543	605
500	10	11	22385	94
500	19	26	2575469	995
500	17	18	575994	199
500	11	14	65219	143
500	17	16	397392	891
500	14	10	47915	261
500	13	13	88049	155
500	13	14	111384	325
500	12	22	354310	349
500	18	13	245544	224
500	14	21	503524	763
500	14	10	47915	136
500	12	23	406594	779
500	18	18	689589	699
500	18	8	50124	202
500	9	11	15939	101
500	14	16	214984	343
500	21	14	503524	701
500	16	19	563464	726
500	16	16	328256	989
500	19	11	169499	153
500	14	18	311199	333
500	19	17	682499	941
500	13	14	111384	218
500	12	23	406594	512
500	13	16	169728	119
500	13	20	341120	341
500	17	19	682499	966
500	15	14	175385	52
500	18	16	475608	501
500	12	7	9170	135
500	16	11	99176	235
500	20	18	959670	577
500	12	13	68224	314
500	21	14	503524	443
500	15	17	323935	468
500	19	22	1532179	1138
500	13	13	88049	86
500	18	17	575994	1540
500	16	21	770336	443
500	16	16	328256	1228
500	21	17	933317	912
500	21	19	1325079	1155
500	17	10	87890	135
500	13	23	526539	1011
500	15	13	138515	457
500	11	15	81015	175
500	17	22	1078990	1403
500	20	19	1137530	1800
500	21	16	770336	1511
500	16	14	214984	254
500	22	18	1292379	520
500	13	15	138515	161
500	11	13	51623	125
500	12	15	107210	74
500	15	9	42135	204
500	17	14	260134	435
500	12	13	68224	31
500	18	14	311199	715
500	14	9	33978	125
500	11	8	10868	99
500	20	21	1556520	2575
500	17	16	397392	353
500	13	10	37960	191
500	16	14	214984	545
500	16	12	131312	149
550	15	22	725285	2113
550	25	20	2679500	2493
550	19	14	368543	1567
550	17	26	1812642	4387
550	11	26	447161	3254
550	21	25	3122525	2677
550	20	23	2067470	2617
550	12	14	86254	329
550	16	16	328256	737
550	19	17	682499	1721
550	20	17	801380	1059
550	26	18	2171793	2205
550	17	29	2540429	3187
550	22	24	3181244	3557
550	19	18	817209	1714
550	16	15	267640	980
550	14	12	86254	554
550	23	19	1759799	2200
550	17	16	397392	909
550	22	19	1532179	2346
550	23	22	2786289	3256
550	19	22	1532179	917
550	24	18	1694244	1263
550	17	18	575994	1355
550	20	25	2679500	5846
550	24	17	1414264	2497
550	16	21	770336	1388
550	23	15	832715	1245
550	16	19	563464	2082
550	18	14	311199	335
550	17	23	1239079	3311
550	12	17	158780	976
550	20	29	4243280	10606
550	17	18	575994	671
550	12	19	224694	186
550	18	16	475608	865
550	15	22	725285	1667
550	20	22	1799930	3139
550	13	30	1195480	1885
550	18	17	575994	224
550	18	23	1484259	2191
550	16	12	131312	581
550	16	23	1022488	1728
550	23	27	5269599	3589
550	20	26	3026270	11067
550	25	20	2679500	2118
550	23	14	667989	1929
550	21	25	3122525	5919
550	24	13	600704	877
550	21	11	231231	355
550	17	21	933317	1307
550	21	16	770336	430
550	15	14	175385	272
550	18	20	959670	991
550	22	13	458744	2367
550	20	25	2679500	2483
550	11	24	349404	571
550	21	18	1117788	826
550	18	10	104985	674
550	19	14	368543	511
550	24	24	4173328	8613
550	14	21	503524	915
550	26	22	4079647	4717
550	20	18	959670	2200
550	19	17	682499	2259
550	18	17	575994	1054
550	18	24	1694244	3193
550	27	16	1680552	3063
550	23	19	1759799	4071
550	21	19	1325079	1155
550	21	16	770336	3123
550	18	21	1117788	4546
550	18	15	387615	677
550	10	20	145550	362
550	23	21	2409043	3060
550	20	17	801380	1669
550	17	20	801380	693
550	18	18	689589	566
550	16	16	328256	1397
550	15	13	138515	717
550	17	16	397392	304
550	20	14	432530	759
550	27	18	2440989	4476
550	17	17	481185	980
550	25	24	4738600	1463
550	16	20	661520	1649
550	20	19	1137530	2515
550	18	20	959670	1835
550	18	16	475608	1151
550	21	18	1117788	2433
550	18	17	575994	1871
550	20	20	1336100	1186
550	8	19	59204	196
550	19	20	1137530	5073
550	21	23	2409043	3994
550	13	19	290719	1433
550	19	13	290719	388
550	18	16	475608	1267
550	21	23	2409043	1256
550	23	23	3200979	6648
600	18	25	1923150	5547
600	28	29	12124784	59290
600	19	17	682499	2546
600	21	26	3526796	4412
600	22	31	7030397	16838
600	27	23	5269599	12350
600	23	15	832715	4669
600	14	16	214984	917
600	23	18	1484259	5993
600	18	15	387615	1211
600	29	21	4945689	11099
600	20	32	5749280	12011
600	25	29	8526725	20205
600	20	21	1556520	2314
600	15	15	218275	640
600	21	18	1117788	1631
600	21	25	3122525	7680
600	19	19	968563	1358
600	25	26	6078150	18369
600	16	20	661520	2737
600	29	24	7508448	1703
600	20	21	1556520	5637
600	26	27	7719777	12765
600	26	21	3526796	14459
600	16	23	1022488	3287
600	17	22	1078990	1671
600	27	26	7719777	31763
600	25	20	2679500	14837
600	20	14	432530	1127
600	24	33	11189464	29540
600	22	23	2786289	3053
600	12	20	263580	1448
600	21	17	933317	2421
600	18	24	1694244	3325
600	20	20	1336100	3029
600	16	29	2095424	5339
600	21	18	1117788	544
600	28	19	3239614	12293
600	15	21	627515	2873
600	26	25	6078150	13679
600	24	17	1414264	3496
600	25	24	4738600	7072
600	31	22	7030397	9941
600	24	29	7508448	18681
600	24	19	2008908	14876
600	26	15	1217515	2521
600	15	20	538950	1553
600	23	25	4149775	7489
600	20	24	2360280	8649
600	23	17	1239079	2503
600	20	26	3026270	4055
600	15	28	1530690	2482
600	25	17	1605225	5405
600	23	12	406594	1478
600	24	18	1694244	2937
600	26	28	8641178	24482
600	14	22	581889	1633
600	26	23	4687423	10780
600	22	29	5721584	16523
600	20	19	1137530	2653
600	26	23	4687423	26179
600	25	31	10478775	49330
600	23	17	1239079	1730
600	17	23	1239079	1371
600	21	13	397033	877
600	21	27	3964527	13295
600	22	20	1799930	5892
600	13	22	458744	637
600	28	23	5898074	13800
600	27	21	3964527	42041
600	21	20	1556520	2516
600	28	28	10875844	29254
600	28	20	3807020	9913
600	18	26	2171793	6327
600	24	15	950260	1239
600	24	23	3654884	9499
600	19	22	1532179	3866
600	28	26	8641178	6199
600	17	20	801380	3863
600	24	26	5352724	18718
600	23	21	2409043	4711
600	22	26	4079647	5201
600	23	16	1022488	3965
600	12	23	406594	3327
600	17	21	933317	2936
600	25	26	6078150	19483
600	24	27	6017724	14393
600	16	23	1022488	3209
600	21	17	933317	3119
600	23	20	2067470	2792
600	25	23	4149775	2060
600	20	28	3807020	13001
600	20	21	1556520	5851
600	14	21	503524	3152
600	20	21	1556520	6656
600	20	18	959670	3792
600	24	21	2750384	3149
600	19	27	2894859	9060
600	24	21	2750384	5711
600	21	18	1117788	1870
650	19	27	2894859	16363
650	31	31	20422211	89872
650	19	19	968563	4935
650	17	32	3440800	12681
650	28	30	13465830	93274
650	25	27	6833475	4061
650	23	21	2409043	16234
650	29	22	5721584	11267
650	23	21	2409043	2633
650	27	22	4586175	9399
650	23	34	10740379	36075
650	30	34	24540095	76315
650	24	25	4738600	5969
650	20	18	959670	3619
650	28	24	6735624	31265
650	24	19	2008908	7095
650	25	24	4738600	18432
650	31	26	11838931	28606
650	30	26	10698155	23795
650	24	20	2360280	8986
650	19	32	4891664	17635
650	28	20	3807020	20672
650	20	25	2679500	21806
650	21	24	2750384	9423
650	27	29	10831239	56444
650	22	26	4079647	17247
650	19	22	1532179	7904
650	24	38	17269404	98669
650	24	23	3654884	4997
650	22	27	4586175	11971
650	23	21	2409043	14975
650	33	27	16145019	41492
650	20	36	8260020	31194
650	22	27	4586175	5001
650	29	27	10831239	18439
650	17	22	1078990	7677
650	30	32	20354320	137786
650	24	25	4738600	24329
650	28	25	7648900	5207
650	31	18	3739623	14649
650	30	29	15012720	71691
650	30	22	6353545	31891
650	20	26	3026270	17278
650	25	22	3611850	3265
650	19	18	817209	1363
650	24	19	2008908	15295
650	24	26	5352724	37664
650	20	34	6929030	28421
650	29	20	4243280	17004
650	22	14	581889	5815
650	28	23	5898074	14888
650	25	27	6833475	14109
650	23	16	1022488	4890
650	25	25	5380625	27992
650	28	27	9715734	30044
650	27	24	6017724	29602
650	26	34	15741609	71826
650	22	22	2425445	2329
650	18	28	2731554	8013
650	23	16	1022488	2538
650	24	31	9226964	42369
650	24	20	2360280	3921
650	23	29	6574619	13589
650	30	28	13465830	76233
650	26	28	8641178	34774
650	23	24	3654884	5395
650	26	23	4687423	10757
650	23	24	3654884	12512
650	26	18	2171793	9415
650	27	29	10831239	48330
650	18	25	1923150	7632
650	33	27	16145019	45052
650	22	22	2425445	11691
650	25	28	7648900	15850
650	29	30	15012720	88371
650	28	34	19816594	67449
650	22	20	1799930	13864
650	25	31	10478775	40463
650	21	25	3122525	7957
650	29	28	12124784	38761
650	24	24	4173328	23809
650	23	22	2786289	9787
650	25	22	3611850	14434
650	30	27	12028995	22898
650	25	29	8526725	23903
650	23	26	4687423	24329
650	19	24	2008908	16541
650	26	36	18769686	95543
650	20	29	4243280	9770
650	22	22	2425445	5884
650	23	27	5269599	17625
650	21	23	2409043	9617
650	29	21	4945689	23943
650	23	24	3654884	18797
650	22	30	6353545	22671
650	27	27	8679555	39419
650	37	27	22962015	85323
650	19	28	3239614	23955
650	21	27	3964527	12477
650	28	27	9715734	10867
700	23	32	8910384	59248
700	29	29	13517393	54552
700	19	32	4891664	27752
700	18	40	8182140	65943
700	36	35	47107410	177570
700	30	22	6353545	28759
700	20	22	1799930	6432
700	30	26	10698155	94597
700	25	31	10478775	32657
700	25	32	11557600	69396
700	29	38	31111664	95103
700	27	27	8679555	53590
700	22	21	2097172	10081
700	33	26	14358058	53205
700	25	22	3611850	36740
700	33	32	27324704	139608
700	26	28	8641178	27503
700	35	31	29697535	38207
700	28	29	12124784	91629
700	22	26	4079647	17355
700	17	29	2540429	21299
700	29	24	7508448	18179
700	27	26	7719777	33676
700	31	25	10478775	86027
700	23	20	2067470	13932
700	25	43	28656275	144274
700	27	28	9715734	49576
700	26	31	11838931	30949
700	27	28	9715734	65523
700	27	32	14682960	38094
700	18	37	6442884	32343
700	25	29	8526725	67151
700	27	19	2894859	22549
700	30	32	20354320	46542
700	35	25	15232875	75614
700	27	26	7719777	20164
700	37	29	28663049	124194
700	33	31	24771263	82295
700	32	23	8910384	48141
700	23	29	6574619	31210
700	30	29	15012720	69768
700	26	29	9633104	53663
700	30	22	6353545	39945
700	28	35	21667310	94224
700	23	30	7301005	10352
700	31	25	10478775	63180
700	24	24	4173328	16993
700	31	34	27159999	169578
700	24	26	5352724	19679
700	26	29	9633104	67959
700	30	33	22382030	98380
700	29	27	10831239	59928
700	28	41	35233268	215837
700	30	26	10698155	45965
700	25	30	9469250	22144
700	31	28	14902258	43196
700	27	26	7719777	30995
700	22	30	6353545	22005
700	37	36	55898712	134031
700	36	29	26346384	295169
700	24	25	4738600	20087
700	29	29	13517393	47544
700	25	24	4738600	28745
700	29	23	6574619	22878
700	31	32	22526832	118724
700	23	29	6574619	21507
700	35	29	24158015	25543
700	25	23	4149775	23068
700	27	31	13311927	59098
700	26	25	6078150	30959
700	31	23	8079003	37477
700	18	29	3044304	38049
700	20	28	3807020	31766
700	29	29	13517393	61369
700	28	31	14902258	79711
700	18	24	1694244	2090
700	28	24	6735624	51208
700	31	29	16614419	33545
700	25	30	9469250	56046
700	22	28	5132974	29871
700	22	25	3611850	29854
700	32	36	35728032	68464
700	29	34	22094288	58015
700	24	32	10176704	49109
700	32	30	20354320	154441
700	32	20	5749280	31392
700	29	33	20151549	58026
700	36	29	26346384	60168
700	28	35	21667310	82396
700	34	26	15741609	103131
700	25	31	10478775	65613
700	23	33	9796919	75988
700	32	29	18326144	51936
700	34	32	29959984	104721
700	21	25	3122525	19473
700	31	36	32388366	139224
700	27	19	2894859	17477
700	24	31	9226964	70781
700	20	28	3807020	14451
700	27	24	6017724	32457
750	26	33	14358058	83585
750	32	31	22526832	121402
750	27	37	22962015	140764
750	27	43	36415539	151365
750	36	34	43080414	384782
750	27	23	5269599	39122
750	33	27	16145019	78805
750	31	28	14902258	88487
750	37	30	31837020	206110
750	32	43	61660624	378433
750	34	33	32946034	223234
750	26	22	4079647	27446
750	33	27	16145019	153494
750	27	25	6833475	56079
750	37	36	55898712	455146
750	29	33	20151549	140859
750	36	32	35728032	133329
750	31	36	32388366	126100
750	34	25	13932350	105210
750	22	31	7030397	73145
750	23	28	5898074	20623
750	33	28	18074364	89203
750	30	32	20354320	152854
750	29	46	55889264	304766
750	30	30	16673725	44246
750	29	33	20151549	116008
750	29	29	13517393	118728
750	32	34	29959984	170112
750	18	41	8824758	62575
750	27	37	22962015	47211
750	23	17	1239079	9575
750	36	35	47107410	286285
750	34	32	29959984	283148
750	37	35	51252215	219424
750	39	33	50254919	374342
750	37	29	28663049	301757
750	32	25	11557600	68478
750	30	28	13465830	92496
750	28	26	8641178	52132
750	32	27	14682960	91207
750	30	43	50498555	255779
750	25	33	12708025	36937
750	36	28	23629788	154276
750	30	26	10698155	28056
750	34	38	50876699	161505
750	31	27	13311927	27036
750	32	34	29959984	212287
750	28	27	9715734	121370
750	36	34	43080414	419647
750	34	35	39500265	343704
750	26	34	15741609	59920
750	30	23	7301005	27820
750	29	37	28663049	175648
750	29	28	12124784	117319
750	37	37	60817825	343343
750	38	32	42192464	478887
750	26	28	8641178	48698
750	31	34	27159999	215131
750	29	33	20151549	139483
750	32	23	8910384	59375
750	37	32	38870720	235636
750	33	34	32946034	203124
750	29	27	10831239	113612
750	36	36	51377796	408881
750	34	34	36124133	286396
750	35	37	51252215	293791
750	25	29	8526725	88374
750	26	32	13058032	92995
750	34	34	36124133	243428
750	29	33	20151549	124694
750	21	28	4437048	12614
750	33	28	18074364	167140
750	36	34	43080414	162414
750	27	33	16145019	102026
750	15	33	2538415	32135
750	28	31	14902258	79691
750	27	30	12028995	109160
750	27	31	13311927	67143
750	31	36	32388366	199170
750	28	24	6735624	32378
750	37	33	42745989	190184
750	38	32	42192464	317174
750	27	38	24923079	114728
750	38	28	27903134	281619
750	29	35	24158015	174921
750	22	35	10217515	88323
750	32	38	42192464	137621
750	32	36	35728032	230642
750	26	34	15741609	65213
750	32	31	22526832	116488
750	27	23	5269599	23941
750	22	28	5132974	24796
750	33	31	24771263	97814
750	37	27	22962015	173665
750	29	34	22094288	236306
750	34	34	36124133	133231
750	21	37	10474737	31406
750	36	37	55898712	235069
750	34	29	22094288	56723
750	30	30	16673725	145849
800	28	38	27903134	304770
800	34	30	24540095	165410
800	29	43	45461879	332213
800	35	45	93464175	582867
800	36	36	51377796	462934
800	24	28	6735624	71166
800	35	31	29697535	375618
800	35	37	51252215	209974
800	31	44	59973034	532577
800	41	44	141958564	1001896
800	31	34	27159999	286151
800	30	27	12028995	60261
800	32	32	24848640	219054
800	35	36	47107410	271094
800	31	36	32388366	234139
800	39	35	60257015	293181
800	29	41	39285749	212446
800	35	31	29697535	159656
800	29	30	15012720	60502
800	26	32	13058032	88487
800	36	29	26346384	298428
800	26	28	8641178	130096
800	32	48	86349184	362465
800	26	31	11838931	154819
800	33	26	14358058	147944
800	39	36	65720694	343544
800	26	46	39805571	458251
800	31	33	24771263	229135
800	30	22	6353545	67483
800	38	37	66017324	493058
800	35	32	32759440	283148
800	43	40	122635140	775588
800	39	40	90872860	809450
800	39	29	33695883	299755
800	29	33	20151549	173894
800	38	38	71661749	413516
800	30	37	31837020	201692
800	35	34	39500265	208182
800	28	47	53530274	427431
800	40	30	40453300	332450
800	27	22	4586175	26394
800	38	40	83897540	738365
800	29	28	12124784	70887
800	32	34	29959984	203976
800	32	30	20354320	236583
800	37	37	60817825	748387
800	35	35	43192275	250551
800	28	38	27903134	172766
800	35	31	29697535	138527
800	32	32	24848640	155994
800	24	34	12267268	73433
800	39	37	71504979	627868
800	37	39	71504979	477194
800	39	41	98030959	604569
800	35	29	24158015	209940
800	32	31	22526832	134861
800	38	41	90505778	725245
800	35	33	36024835	165486
800	36	25	16611900	137288
800	38	38	71661749	799377
800	35	34	39500265	286396
800	37	38	66017324	377086
800	25	33	12708025	183880
800	25	33	12708025	74742
800	39	39	84071923	478039
800	27	34	17701029	180130
800	35	31	29697535	211542
800	41	48	185302288	1231997
800	37	44	103537544	756985
800	27	33	16145019	136909
800	31	31	20422211	187059
800	37	39	71504979	448825
800	36	36	51377796	261378
800	34	37	46870564	434397
800	31	29	16614419	135283
800	38	39	77619009	679436
800	41	37	83375837	327776
800	36	39	65720694	471118
800	52	39	202956494	1334133
800	33	34	32946034	273104
800	32	35	32759440	312282
800	39	44	121739618	1351873
800	28	32	16437344	149293
800	40	49	182948360	777839
800	32	19	4891664	17477
800	27	33	16145019	74528
800	29	34	22094288	119426
800	34	32	29959984	171756
800	35	33	36024835	283154
800	38	39	77619009	594002
800	27	39	26992719	116678
800	42	40	114095660	554251
800	40	32	49392960	279816
800	33	43	67810699	466715
800	24	36	14626104	75632
800	33	34	32946034	311273
800	27	41	31469427	271097
800	32	32	24848640	157022
800	45	27	41854455	273121
800	38	39	77619009	510525
850	30	39	37427845	372249
850	34	31	27159999	275838
850	28	53	77265944	775661
850	47	45	231163155	1784427
850	40	35	65130100	606564
850	33	31	24771263	120839
850	37	34	46870564	480143
850	40	37	77288560	658847
850	37	52	172602040	1667467
850	38	44	112393094	877153
850	28	25	7648900	62700
850	39	41	98030959	1214730
850	35	36	47107410	440590
850	39	38	77619009	814246
850	42	39	105555359	953705
850	34	45	85469880	1135744
850	36	35	47107410	342176
850	34	31	27159999	351055
850	34	34	36124133	393425
850	36	40	71036040	539691
850	25	40	22959000	199694
850	30	42	46984595	222417
850	32	37	38870720	258202
850	33	37	42745989	390591
850	37	40	77288560	705188
850	28	42	37935114	318803
850	40	36	71036040	530571
850	37	42	89774580	569606
850	44	37	103537544	1095228
850	42	44	152857474	1154315
850	46	41	162669386	1977727
850	44	35	87246390	608505
850	32	36	35728032	325911
850	39	40	90872860	805737
850	34	39	55104803	199321
850	38	37	66017324	669484
850	28	43	40771654	278153
850	47	32	80964080	702598
850	40	34	59560860	358349
850	35	39	60257015	669397
850	44	36	95159724	963496
850	41	44	141958564	1067170
850	39	36	65720694	597616
850	47	44	215776154	1832765
850	32	39	45698224	297608
850	35	33	36024835	474662
850	34	38	50876699	678251
850	28	36	23629788	225185
850	45	43	176014695	1676694
850	39	38	77619009	748521
850	44	44	176300388	1387434
850	38	34	50876699	388788
850	41	28	35233268	404057
850	40	40	98224400	954219
850	50	41	209942550	1363723
850	34	33	32946034	281170
850	37	41	83375837	809081
850	38	40	83897540	668041
850	36	28	23629788	336568
850	37	36	55898712	839676
850	42	41	123084542	1354047
850	34	39	55104803	680005
850	37	36	55898712	292312
850	44	51	277014694	2382225
850	42	45	163755480	988263
850	30	39	37427845	416225
850	33	37	42745989	368881
850	33	41	58595273	291066
850	31	42	52004267	424562
850	42	38	97452159	1189619
850	42	31	52004267	474050
850	32	42	57369200	453337
850	32	43	61660624	408091
