gene_id,sim_num,intron,icount
8349,7000,b141e224,1
8349,7500,b141e631,7495
8349,7500,b277e631,5
8349,8000,b141e631,7990
8349,8000,b277e631,9
8349,8000,b141e224,1
8349,8500,b141e631,8492
8349,8500,b277e631,7
8349,8500,b141e224,1
8349,9000,b141e631,8994
8349,9000,b141e224,2
8349,9000,b277e631,4
8349,9500,b141e631,9488
8349,9500,b277e631,11
8349,9500,b141e224,1
8349,10000,b141e631,9991
8349,10000,b277e631,7
8349,10000,b141e224,2
933,500,b380e427,498
933,500,b380e431,2
933,1000,b380e427,989
933,1000,b380e431,7
933,1000,b619e895,1
933,1000,b773e895,1
933,1000,b174e215,2
933,1500,b380e427,1494
933,1500,b380e431,4
933,1500,b773e895,1
933,1500,b174e215,1
933,2000,b380e427,1991
933,2000,b380e431,6
933,2000,b174e215,2
933,2000,b571e895,1
933,2500,b380e427,2485
933,2500,b380e431,9
933,2500,b619e895,1
933,2500,b535e895,2
933,2500,b834e895,1
933,2500,b174e215,2
933,3000,b380e427,2986
933,3000,b380e431,10
933,3000,b162e215,1
933,3000,b174e215,2
933,3000,b597e895,1
933,3500,b380e427,3482
933,3500,b380e431,7
933,3500,b174e215,5
933,3500,b773e895,1
933,3500,b162e215,1
933,3500,b227e276,1
933,3500,b519e895,1
933,3500,b237e895,1
933,3500,b619e895,1
933,4000,b380e427,3978
933,4000,b380e431,11
933,4000,b174e215,4
933,4000,b162e215,1
933,4000,b619e895,4
933,4000,b773e895,2
933,4500,b380e427,4487
933,4500,b380e431,11
933,4500,b380e895,1
933,4500,b773e895,1
933,5000,b380e427,4973
933,5000,b571e895,3
933,5000,b380e431,19
933,5000,b773e895,1
933,5000,b174e215,3
933,5000,b162e215,1
933,5500,b380e427,5472
933,5500,b380e431,20
933,5500,b162e215,2
933,5500,b174e215,3
933,5500,b535e895,1
933,5500,b755e895,1
933,5500,b619e895,1
933,6000,b380e427,5973
933,6000,b571e895,2
933,6000,b162e215,3
933,6000,b380e431,16
933,6000,b174e215,4
933,6000,b619e895,1
933,6000,b773e895,1
933,6500,b380e427,6472
933,6500,b380e431,21
933,6500,b174e215,3
933,6500,b755e895,1
933,6500,b619e895,2
933,6500,b571e895,1
933,7000,b380e427,6974
933,7000,b380e431,14
933,7000,b619e895,2
933,7000,b519e895,3
933,7000,b571e895,1
933,7000,b174e215,5
933,7000,b773e895,1
933,7500,b380e427,7456
933,7500,b380e431,22
933,7500,b773e895,1
933,7500,b619e895,4
933,7500,b571e895,4
933,7500,b174e215,7
933,7500,b227e276,1
933,7500,b519e895,2
933,7500,b162e215,2
933,7500,b237e895,1
933,8000,b380e427,7948
933,8000,b380e431,20
933,8000,b571e895,2
933,8000,b834e895,1
933,8000,b237e895,3
933,8000,b237e276,3
933,8000,b619e895,10
933,8000,b162e215,4
933,8000,b174e215,6
933,8000,b773e895,3
933,8500,b380e427,8467
933,8500,b380e431,21
933,8500,b174e215,7
933,8500,b619e895,3
933,8500,b162e215,1
933,8500,b571e895,1
933,9000,b380e427,8963
933,9000,b380e431,17
933,9000,b755e895,1
933,9000,b174e215,6
933,9000,b773e895,2
933,9000,b227e276,1
933,9000,b162e215,4
933,9000,b571e895,1
933,9000,b237e895,1
933,9000,b519e895,1
933,9000,b619e895,3
933,9500,b380e427,9455
933,9500,b380e431,25
933,9500,b619e895,5
933,9500,b571e895,2
933,9500,b174e215,9
933,9500,b237e895,2
933,9500,b162e215,1
933,9500,b773e895,1
933,10000,b380e427,9949
933,10000,b174e215,8
933,10000,b380e431,30
933,10000,b237e895,3
933,10000,b834e895,3
933,10000,b619e895,3
933,10000,b380e895,1
933,10000,b519e895,1
933,10000,b755e895,1
933,10000,b571e895,1
4356,500,b297e348,500
4356,1000,b297e348,1000
4356,1500,b297e348,1500
4356,2000,b297e348,2000
4356,2500,b297e348,2500
4356,3000,b297e348,2999
4356,3000,b288e348,1
4356,3500,b297e348,3500
4356,4000,b297e348,4000
4356,4500,b297e348,4500
4356,5000,b297e348,5000
4356,5500,b297e348,5498
4356,5500,b288e348,2
4356,6000,b297e348,6000
4356,6500,b297e348,6500
4356,7000,b297e348,7000
4356,7500,b297e348,7499
4356,7500,b288e348,1
4356,8000,b297e348,8000
4356,8500,b297e348,8500
4356,9000,b297e348,9000
4356,9500,b297e348,9499
4356,9500,b288e348,1
4356,10000,b297e348,9999
4356,10000,b288e348,1
18917,500,b396e445,500
18917,1000,b396e445,998
18917,1000,b400e445,2
18917,1500,b396e445,1499
18917,1500,b400e445,1
18917,2000,b396e445,1998
18917,2000,b400e445,2
18917,2500,b396e445,2498
18917,2500,b400e445,2
18917,3000,b396e445,2996
18917,3000,b400e445,4
18917,3500,b396e445,3496
18917,3500,b400e445,4
18917,4000,b396e445,3995
18917,4000,b400e445,5
18917,4500,b396e445,4496
18917,4500,b400e445,4
18917,5000,b396e445,4994
18917,5000,b400e445,6
18917,5500,b396e445,5495
18917,5500,b400e445,5
18917,6000,b396e445,5995
18917,6000,b400e445,5
18917,6500,b396e445,6495
18917,6500,b400e445,5
18917,7000,b396e445,6988
18917,7000,b400e445,12
18917,7500,b396e445,7493
18917,7500,b400e445,7
18917,8000,b396e445,7990
18917,8000,b400e445,10
18917,8500,b396e445,8491
18917,8500,b400e445,9
18917,9000,b396e445,8992
18917,9000,b400e445,8
18917,9500,b396e445,9484
18917,9500,b400e445,16
18917,10000,b396e445,9981
18917,10000,b400e445,19
11796,500,b477e520,180
11796,500,b736e780,136
11796,500,b279e338,184
11796,1000,b736e780,293
11796,1000,b279e338,374
11796,1000,b477e520,333
11796,1500,b477e520,489
11796,1500,b736e780,442
11796,1500,b279e338,569
11796,2000,b279e338,710
11796,2000,b477e520,666
11796,2000,b736e780,624
11796,2500,b477e520,814
11796,2500,b736e780,752
11796,2500,b279e338,934
11796,3000,b477e520,999
11796,3000,b736e780,916
11796,3000,b279e338,1085
11796,3500,b477e520,1132
11796,3500,b279e338,1281
11796,3500,b736e780,1087
11796,4000,b279e338,1470
11796,4000,b477e520,1316
11796,4000,b736e780,1214
11796,4500,b279e338,1603
11796,4500,b736e780,1405
11796,4500,b477e520,1492
11796,5000,b279e338,1816
11796,5000,b477e520,1659
11796,5000,b736e780,1525
11796,5500,b279e338,2002
11796,5500,b736e780,1679
11796,5500,b477e520,1819
11796,6000,b279e338,2172
11796,6000,b477e520,1994
11796,6000,b736e780,1834
11796,6500,b736e780,1949
11796,6500,b477e520,2199
11796,6500,b279e338,2352
11796,7000,b477e520,2364
11796,7000,b279e338,2511
11796,7000,b736e780,2125
11796,7500,b477e520,2432
11796,7500,b736e780,2348
11796,7500,b279e338,2720
11796,8000,b477e520,2657
11796,8000,b279e338,2884
11796,8000,b736e780,2459
11796,8500,b477e520,2766
11796,8500,b279e338,3113
11796,8500,b736e780,2621
11796,9000,b279e338,3215
11796,9000,b477e520,3075
11796,9000,b736e780,2710
11796,9500,b279e338,3436
11796,9500,b736e780,2977
11796,9500,b477e520,3087
11796,10000,b736e780,3068
11796,10000,b279e338,3609
11796,10000,b477e520,3323
6632,500,b310e354,499
6632,500,b310e371,1
6632,1000,b310e354,999
6632,1000,b162e210,1
6632,1500,b310e354,1496
6632,1500,b310e371,3
6632,1500,b310e363,1
6632,2000,b310e354,1999
6632,2000,b310e371,1
6632,2500,b310e354,2499
6632,2500,b161e200,1
6632,3000,b310e354,2998
6632,3000,b310e363,2
6632,3500,b310e354,3497
6632,3500,b310e371,2
6632,3500,b310e363,1
6632,4000,b310e354,3995
6632,4000,b310e371,4
6632,4000,b162e245,1
6632,4500,b310e354,4499
6632,4500,b300e354,1
6632,5000,b310e354,4995
6632,5000,b310e363,3
6632,5000,b310e371,1
6632,5000,b161e200,1
6632,5500,b310e354,5494
6632,5500,b310e363,3
6632,5500,b310e371,2
6632,5500,b300e354,1
6632,6000,b310e354,5994
6632,6000,b310e371,4
6632,6000,b310e363,2
6632,6500,b310e354,6498
6632,6500,b310e371,1
6632,6500,b310e363,1
6632,7000,b310e354,6998
6632,7000,b310e363,1
6632,7000,b310e371,1
6632,7500,b310e354,7498
6632,7500,b162e245,1
6632,7500,b310e371,1
6632,8000,b310e354,7998
6632,8000,b310e363,2
6632,8500,b310e354,8498
6632,8500,b310e371,1
6632,8500,b310e363,1
6632,9000,b310e354,8996
6632,9000,b310e363,3
6632,9000,b310e371,1
6632,9500,b310e354,9494
6632,9500,b310e371,3
6632,9500,b162e210,1
6632,9500,b310e363,2
6632,10000,b310e354,9995
6632,10000,b310e371,3
6632,10000,b161e200,1
6632,10000,b310e363,1
2039,500,b155e204,299
2039,500,b508e556,200
2039,500,b146e204,1
2039,1000,b155e204,622
2039,1000,b508e556,376
2039,1000,b146e204,1
2039,1000,b512e556,1
2039,1500,b155e204,888
2039,1500,b508e556,611
2039,1500,b146e204,1
2039,2000,b508e556,799
2039,2000,b155e204,1199
2039,2000,b146e204,1
2039,2000,b512e556,1
2039,2500,b155e204,1489
2039,2500,b508e556,1008
2039,2500,b512e556,2
2039,2500,b146e204,1
2039,3000,b508e556,1201
2039,3000,b155e204,1797
2039,3000,b146e204,2
2039,3500,b155e204,2139
2039,3500,b508e556,1358
2039,3500,b512e556,3
2039,4000,b155e204,2436
2039,4000,b508e556,1560
2039,4000,b146e204,1
2039,4000,b512e556,3
2039,4500,b508e556,1765
2039,4500,b155e204,2730
2039,4500,b146e204,3
2039,4500,b512e556,2
2039,5000,b508e556,1940
2039,5000,b155e204,3053
2039,5000,b512e556,5
2039,5000,b146e204,2
2039,5500,b155e204,3291
2039,5500,b508e556,2202
2039,5500,b512e556,5
2039,5500,b146e204,2
2039,6000,b508e556,2366
2039,6000,b155e204,3625
2039,6000,b146e204,3
2039,6000,b512e556,6
2039,6500,b155e204,3951
2039,6500,b508e556,2538
2039,6500,b146e204,7
2039,6500,b512e556,4
2039,7000,b155e204,4259
2039,7000,b508e556,2737
2039,7000,b512e556,3
2039,7000,b146e204,1
2039,7500,b155e204,4549
2039,7500,b508e556,2938
2039,7500,b512e556,4
2039,7500,b146e204,9
2039,8000,b155e204,4859
2039,8000,b508e556,3129
2039,8000,b512e556,8
2039,8000,b146e204,4
2039,8500,b508e556,3366
2039,8500,b155e204,5122
2039,8500,b146e204,5
2039,8500,b512e556,7
2039,9000,b155e204,5484
2039,9000,b508e556,3506
2039,9000,b146e204,7
2039,9000,b512e556,3
2039,9500,b155e204,5783
2039,9500,b508e556,3707
2039,9500,b146e204,6
2039,9500,b512e556,4
2039,10000,b508e556,3959
2039,10000,b155e204,6025
2039,10000,b146e204,7
2039,10000,b512e556,9
8909,500,b240e284,499
8909,500,b244e284,1
8909,1000,b240e284,999
8909,1000,b244e284,1
8909,1500,b240e284,1500
8909,2000,b240e284,2000
8909,2500,b240e284,2500
8909,3000,b240e284,3000
8909,3500,b240e284,3500
8909,4000,b240e284,4000
8909,4500,b240e284,4500
8909,5000,b240e284,5000
8909,5500,b240e284,5500
8909,6000,b240e284,6000
8909,6500,b240e284,6499
8909,6500,b244e284,1
8909,7000,b240e284,6999
8909,7000,b244e284,1
8909,7500,b240e284,7500
8909,8000,b240e284,8000
8909,8500,b240e284,8500
8909,9000,b240e284,8999
8909,9000,b244e284,1
8909,9500,b240e284,9500
8909,10000,b240e284,10000
8870,500,b243e294,500
8870,1000,b243e294,1000
8870,1500,b243e294,1500
8870,2000,b243e294,2000
8870,2500,b243e294,2500
8870,3000,b243e294,3000
8870,3500,b243e294,3500
8870,4000,b243e294,4000
8870,4500,b243e294,4500
8870,5000,b243e294,5000
8870,5500,b243e294,5500
8870,6000,b243e294,6000
8870,6500,b243e294,6500
8870,7000,b243e294,7000
8870,7500,b243e294,7500
8870,8000,b243e294,8000
8870,8500,b243e294,8500
8870,9000,b243e294,9000
8870,9500,b243e294,9500
8870,10000,b243e294,10000
6305,500,b268e322,237
6305,500,b589e853,112
6305,500,b452e494,151
6305,1000,b268e322,442
6305,1000,b452e494,327
6305,1000,b589e853,231
6305,1500,b268e322,703
6305,1500,b589e853,305
6305,1500,b452e494,492
6305,2000,b589e853,361
6305,2000,b268e322,943
6305,2000,b452e494,695
6305,2000,b452e853,1
6305,2500,b589e853,547
6305,2500,b452e494,848
6305,2500,b268e322,1105
6305,3000,b452e494,1019
6305,3000,b268e322,1405
6305,3000,b589e853,576
6305,3500,b268e322,1641
6305,3500,b452e494,1138
6305,3500,b589e853,721
6305,4000,b452e494,1299
6305,4000,b268e322,1901
6305,4000,b589e853,800
6305,4500,b589e853,950
6305,4500,b268e322,2091
6305,4500,b452e494,1459
6305,5000,b452e494,1632
6305,5000,b268e322,2364
6305,5000,b589e853,1004
6305,5500,b589e853,1163
6305,5500,b268e322,2596
6305,5500,b452e494,1739
6305,5500,b589e664,1
6305,5500,b790e853,1
6305,6000,b268e322,2756
6305,6000,b589e853,1218
6305,6000,b452e494,2026
6305,6500,b452e494,2084
6305,6500,b268e322,3029
6305,6500,b589e853,1385
6305,6500,b589e664,1
6305,6500,b790e853,1
6305,7000,b268e322,3257
6305,7000,b589e853,1439
6305,7000,b452e494,2304
6305,7500,b452e494,2478
6305,7500,b589e853,1562
6305,7500,b268e322,3460
6305,8000,b268e322,3754
6305,8000,b452e494,2554
6305,8000,b589e853,1691
6305,8000,b749e853,1
6305,8500,b452e494,2777
6305,8500,b268e322,3856
6305,8500,b589e853,1867
6305,9000,b589e853,1840
6305,9000,b268e322,4141
6305,9000,b452e494,3016
6305,9000,b452e506,1
6305,9000,b790e853,2
6305,9500,b452e494,3113
6305,9500,b268e322,4438
6305,9500,b589e853,1947
6305,9500,b790e853,2
6305,10000,b268e322,4684
6305,10000,b452e494,3271
6305,10000,b589e853,2045
10645,500,b188e537,218
10645,500,b611e662,282
10645,1000,b188e537,439
10645,1000,b611e662,561
10645,1500,b188e537,680
10645,1500,b611e662,820
10645,2000,b188e537,866
10645,2000,b611e662,1133
10645,2000,b611e698,1
10645,2500,b611e662,1363
10645,2500,b188e537,1135
10645,2500,b387e537,2
10645,3000,b611e662,1682
10645,3000,b188e537,1317
10645,3000,b387e537,1
10645,3500,b188e537,1601
10645,3500,b611e662,1895
10645,3500,b615e662,2
10645,3500,b188e555,2
10645,4000,b611e662,2193
10645,4000,b188e537,1805
10645,4000,b387e537,1
10645,4000,b611e698,1
10645,4500,b188e537,2077
10645,4500,b611e662,2422
10645,4500,b598e662,1
10645,5000,b188e537,2231
10645,5000,b611e662,2769
10645,5500,b188e537,2455
10645,5500,b611e662,3044
10645,5500,b270e537,1
10645,6000,b188e537,2655
10645,6000,b611e662,3343
10645,6000,b387e537,2
10645,6500,b611e662,3541
10645,6500,b188e537,2957
10645,6500,b605e662,1
10645,6500,b387e537,1
10645,7000,b188e537,3023
10645,7000,b611e662,3973
10645,7000,b605e662,1
10645,7000,b270e537,2
10645,7000,b387e537,1
10645,7500,b188e537,3273
10645,7500,b611e662,4227
10645,8000,b188e537,3485
10645,8000,b611e662,4513
10645,8000,b387e537,2
10645,8500,b611e662,4738
10645,8500,b188e537,3758
10645,8500,b387e537,4
10645,9000,b611e662,4987
10645,9000,b188e537,4012
10645,9000,b615e662,1
10645,9500,b611e662,5237
10645,9500,b188e537,4262
10645,9500,b387e537,1
10645,10000,b188e537,4469
10645,10000,b611e662,5530
10645,10000,b188e662,1
5924,500,b159e443,498
5924,500,b159e430,2
5924,1000,b159e443,1000
5924,1500,b159e443,1500
5924,2000,b159e443,1998
5924,2000,b159e430,2
5924,2500,b159e443,2498
5924,2500,b240e402,1
5924,2500,b159e430,1
5924,3000,b159e443,2998
5924,3000,b159e430,2
5924,3500,b159e443,3500
5924,4000,b159e443,3996
5924,4000,b240e402,3
5924,4000,b159e430,1
5924,4500,b159e443,4495
5924,4500,b240e402,2
5924,4500,b159e430,3
5924,5000,b159e443,4995
5924,5000,b159e430,4
5924,5000,b240e402,1
5924,5500,b159e443,5497
5924,5500,b240e402,1
5924,5500,b159e430,2
5924,6000,b159e443,5995
5924,6000,b240e402,1
5924,6000,b159e430,4
5924,6500,b159e443,6496
5924,6500,b159e430,4
5924,7000,b159e443,6996
5924,7000,b159e430,3
5924,7000,b240e402,1
5924,7500,b159e443,7494
5924,7500,b159e430,5
5924,7500,b240e402,1
5924,8000,b159e443,7996
5924,8000,b159e430,4
5924,8500,b159e443,8495
5924,8500,b159e430,4
5924,8500,b240e402,1
5924,9000,b159e443,8996
5924,9000,b240e402,1
5924,9000,b159e430,3
5924,9500,b159e443,9489
5924,9500,b240e402,4
5924,9500,b159e430,7
5924,10000,b159e443,9988
5924,10000,b159e430,9
5924,10000,b240e402,3
4476,500,b397e477,499
4476,500,b401e477,1
4476,1000,b397e477,999
4476,1000,b401e477,1
4476,1500,b397e477,1498
4476,1500,b401e477,2
4476,2000,b397e477,1999
4476,2000,b401e477,1
4476,2500,b397e477,2500
4476,3000,b397e477,2998
4476,3000,b401e477,2
4476,3500,b397e477,3498
4476,3500,b401e477,2
4476,4000,b397e477,3995
4476,4000,b401e477,5
4476,4500,b397e477,4493
4476,4500,b401e477,7
4476,5000,b397e477,4992
4476,5000,b401e477,8
4476,5500,b397e477,5492
4476,5500,b401e477,8
4476,6000,b397e477,5991
4476,6000,b401e477,9
4476,6500,b397e477,6492
4476,6500,b401e477,8
4476,7000,b397e477,6996
4476,7000,b401e477,4
4476,7500,b397e477,7492
4476,7500,b401e477,8
4476,8000,b397e477,7991
4476,8000,b401e477,9
4476,8500,b397e477,8492
4476,8500,b401e477,8
4476,9000,b397e477,8987
4476,9000,b401e477,13
4476,9500,b397e477,9494
4476,9500,b401e477,6
4476,10000,b397e477,9982
4476,10000,b401e477,18
7249,500,b293e339,229
7249,500,b148e191,269
7249,500,b148e195,2
7249,1000,b148e191,537
7249,1000,b293e339,462
7249,1000,b148e195,1
7249,1500,b293e339,721
7249,1500,b148e191,777
7249,1500,b148e195,1
7249,1500,b293e353,1
7249,2000,b148e191,1095
7249,2000,b293e339,904
7249,2000,b293e353,1
7249,2500,b293e339,1118
7249,2500,b148e191,1378
7249,2500,b148e195,4
7249,3000,b148e191,1645
7249,3000,b293e339,1348
7249,3000,b148e195,3
7249,3000,b293e353,2
7249,3000,b140e191,2
7249,3500,b148e191,1870
7249,3500,b293e339,1625
7249,3500,b148e195,5
7249,4000,b293e339,1772
7249,4000,b148e191,2220
7249,4000,b148e195,7
7249,4000,b140e191,1
7249,4500,b148e191,2435
7249,4500,b293e339,2056
7249,4500,b148e195,9
7249,5000,b148e191,2711
7249,5000,b293e339,2277
7249,5000,b148e195,7
7249,5000,b293e353,4
7249,5000,b152e195,1
7249,5500,b148e191,2969
7249,5500,b293e339,2528
7249,5500,b148e195,3
7249,6000,b148e191,3260
7249,6000,b293e339,2734
7249,6000,b148e195,6
7249,6500,b148e191,3590
7249,6500,b293e339,2899
7249,6500,b148e195,8
7249,6500,b293e353,2
7249,6500,b140e191,1
7249,7000,b148e191,3795
7249,7000,b293e339,3195
7249,7000,b148e195,9
7249,7000,b293e353,1
7249,7500,b148e191,4086
7249,7500,b293e339,3399
7249,7500,b148e195,13
7249,7500,b293e353,2
7249,8000,b148e191,4369
7249,8000,b293e339,3617
7249,8000,b148e195,14
7249,8500,b148e191,4603
7249,8500,b293e339,3883
7249,8500,b148e195,11
7249,8500,b293e353,1
7249,8500,b140e191,1
7249,8500,b293e364,1
7249,9000,b148e191,4813
7249,9000,b293e339,4176
7249,9000,b148e195,9
7249,9000,b293e353,2
7249,9500,b293e339,4323
7249,9500,b148e191,5165
7249,9500,b148e195,9
7249,9500,b140e191,2
7249,9500,b293e353,1
7249,10000,b293e339,4551
7249,10000,b148e191,5431
7249,10000,b148e195,13
7249,10000,b293e353,3
7249,10000,b140e191,1
7249,10000,b293e364,1
18792,500,b401e460,241
18792,500,b296e343,243
18792,500,b401e445,16
18792,1000,b296e343,461
18792,1000,b401e460,505
18792,1000,b401e445,34
18792,1500,b401e460,771
18792,1500,b296e343,684
18792,1500,b401e445,45
18792,2000,b296e343,920
18792,2000,b401e460,1019
18792,2000,b401e445,60
18792,2000,b419e467,1
18792,2500,b401e460,1285
18792,2500,b296e343,1145
18792,2500,b401e445,69
18792,2500,b419e460,1
18792,3000,b401e460,1478
18792,3000,b296e343,1417
18792,3000,b401e445,101
18792,3000,b419e460,2
18792,3000,b419e467,2
18792,3500,b296e343,1648
18792,3500,b401e460,1732
18792,3500,b401e445,117
18792,3500,b419e467,3
18792,4000,b401e460,2035
18792,4000,b296e343,1843
18792,4000,b401e445,117
18792,4000,b401e467,1
18792,4000,b419e467,2
18792,4000,b419e460,2
18792,4500,b401e460,2212
18792,4500,b296e343,2149
18792,4500,b401e445,138
18792,4500,b419e460,1
18792,5000,b296e343,2322
18792,5000,b401e460,2511
18792,5000,b401e445,162
18792,5000,b287e343,2
18792,5000,b419e460,2
18792,5000,b419e467,1
18792,5500,b296e343,2624
18792,5500,b401e460,2725
18792,5500,b401e445,145
18792,5500,b419e467,3
18792,5500,b401e467,1
18792,5500,b287e343,1
18792,5500,b419e460,1
18792,6000,b401e460,3015
18792,6000,b296e343,2805
18792,6000,b401e445,173
18792,6000,b401e467,1
18792,6000,b419e460,4
18792,6000,b419e467,1
18792,6000,b296e460,1
18792,6500,b296e343,3000
18792,6500,b401e460,3304
18792,6500,b401e445,189
18792,6500,b405e460,2
18792,6500,b419e467,3
18792,6500,b419e460,2
18792,7000,b296e343,3308
18792,7000,b401e460,3499
18792,7000,b401e445,185
18792,7000,b419e460,4
18792,7000,b296e460,2
18792,7000,b287e343,1
18792,7000,b419e467,1
18792,7500,b296e343,3478
18792,7500,b401e460,3800
18792,7500,b401e445,218
18792,7500,b419e467,1
18792,7500,b419e460,3
18792,8000,b401e460,4003
18792,8000,b296e343,3733
18792,8000,b401e445,259
18792,8000,b419e460,3
18792,8000,b419e467,1
18792,8000,b287e343,1
18792,8500,b296e343,4016
18792,8500,b401e460,4218
18792,8500,b401e445,263
18792,8500,b401e467,1
18792,8500,b419e460,1
18792,8500,b419e467,1
18792,9000,b401e460,4558
18792,9000,b296e343,4178
18792,9000,b401e445,259
18792,9000,b419e467,2
18792,9000,b419e460,2
18792,9000,b296e460,1
18792,9500,b296e343,4452
18792,9500,b401e460,4795
18792,9500,b401e445,242
18792,9500,b419e460,4
18792,9500,b419e467,5
18792,9500,b287e343,1
18792,9500,b296e460,1
18792,10000,b296e343,4685
18792,10000,b401e460,4997
18792,10000,b401e445,310
18792,10000,b419e467,6
18792,10000,b419e460,1
18792,10000,b405e460,1
19175,500,b351e394,500
19175,1000,b351e394,1000
19175,1500,b351e394,1500
19175,2000,b351e394,2000
19175,2500,b351e394,2500
19175,3000,b351e394,3000
19175,3500,b351e394,3500
19175,4000,b351e394,4000
19175,4500,b351e394,4500
19175,5000,b351e394,5000
19175,5500,b351e394,5500
19175,6000,b351e394,6000
19175,6500,b351e394,6500
19175,7000,b351e394,7000
19175,7500,b351e394,7500
19175,8000,b351e394,8000
19175,8500,b351e394,8500
19175,9000,b351e394,9000
19175,9500,b351e394,9500
19175,10000,b351e394,10000
6343,500,b149e193,500
6343,1000,b149e193,1000
6343,1500,b149e193,1497
6343,1500,b146e193,3
6343,2000,b149e193,1999
6343,2000,b146e193,1
6343,2500,b149e193,2499
6343,2500,b146e193,1
6343,3000,b149e193,2997
6343,3000,b146e193,3
6343,3500,b149e193,3499
6343,3500,b146e193,1
6343,4000,b149e193,3999
6343,4000,b146e193,1
6343,4500,b149e193,4499
6343,4500,b146e193,1
6343,5000,b149e193,4997
6343,5000,b133e193,2
6343,5000,b146e193,1
6343,5500,b149e193,5499
6343,5500,b146e193,1
6343,6000,b149e193,5996
6343,6000,b146e193,3
6343,6000,b133e193,1
6343,6500,b149e193,6498
6343,6500,b146e193,2
6343,7000,b149e193,6996
6343,7000,b133e193,1
6343,7000,b146e193,3
6343,7500,b149e193,7498
6343,7500,b146e193,2
6343,8000,b149e193,7994
6343,8000,b146e193,4
6343,8000,b133e193,2
6343,8500,b149e193,8499
6343,8500,b146e193,1
6343,9000,b149e193,8993
6343,9000,b146e193,5
6343,9000,b133e193,2
6343,9500,b149e193,9496
6343,9500,b146e193,4
6343,10000,b149e193,9998
6343,10000,b146e193,2
5513,500,b233e280,156
5513,500,b641e685,185
5513,500,b398e564,159
5513,1000,b641e685,403
5513,1000,b233e280,289
5513,1000,b398e564,306
5513,1000,b641e677,2
5513,1500,b233e280,441
5513,1500,b398e564,509
5513,1500,b641e685,544
5513,1500,b641e677,5
5513,1500,b517e564,1
5513,2000,b233e280,600
5513,2000,b398e564,624
5513,2000,b641e685,768
5513,2000,b641e677,6
5513,2000,b517e564,2
5513,2500,b398e564,773
5513,2500,b233e280,727
5513,2500,b641e685,993
5513,2500,b517e564,2
5513,2500,b641e677,5
5513,3000,b398e564,978
5513,3000,b641e685,1131
5513,3000,b233e280,885
5513,3000,b641e677,5
5513,3000,b517e564,1
5513,3500,b398e564,1116
5513,3500,b233e280,1056
5513,3500,b641e685,1310
5513,3500,b517e564,4
5513,3500,b641e677,14
5513,4000,b641e685,1468
5513,4000,b233e280,1187
5513,4000,b398e564,1333
5513,4000,b517e564,4
5513,4000,b641e677,7
5513,4000,b635e685,1
5513,4500,b641e685,1777
5513,4500,b233e280,1294
5513,4500,b398e564,1415
5513,4500,b641e677,11
5513,4500,b517e564,3
5513,5000,b641e685,1941
5513,5000,b233e280,1437
5513,5000,b398e564,1606
5513,5000,b641e677,12
5513,5000,b517e564,3
5513,5000,b852e902,1
5513,5500,b641e685,2093
5513,5500,b398e564,1831
5513,5500,b233e280,1566
5513,5500,b641e677,8
5513,5500,b233e564,1
5513,5500,b517e564,1
5513,6000,b233e280,1711
5513,6000,b398e564,1975
5513,6000,b641e685,2292
5513,6000,b641e677,14
5513,6000,b517e564,4
5513,6000,b635e685,2
5513,6000,b641e706,1
5513,6000,b233e564,1
5513,6500,b398e564,2102
5513,6500,b233e280,1933
5513,6500,b641e685,2442
5513,6500,b852e902,2
5513,6500,b641e677,15
5513,6500,b517e564,5
5513,6500,b398e685,1
5513,7000,b641e685,2595
5513,7000,b233e280,2066
5513,7000,b517e564,4
5513,7000,b398e564,2314
5513,7000,b641e677,21
5513,7500,b233e280,2156
5513,7500,b641e685,2844
5513,7500,b398e564,2468
5513,7500,b641e677,24
5513,7500,b517e564,6
5513,7500,b852e902,1
5513,7500,b635e685,1
5513,8000,b233e280,2367
5513,8000,b641e685,3046
5513,8000,b398e564,2564
5513,8000,b641e677,17
5513,8000,b517e564,4
5513,8000,b852e902,1
5513,8000,b398e685,1
5513,8500,b398e564,2698
5513,8500,b233e280,2477
5513,8500,b641e685,3302
5513,8500,b641e677,19
5513,8500,b517e564,3
5513,8500,b635e685,1
5513,9000,b641e685,3491
5513,9000,b398e564,2837
5513,9000,b233e280,2647
5513,9000,b641e677,20
5513,9000,b517e564,5
5513,9500,b398e564,3069
5513,9500,b233e280,2739
5513,9500,b641e685,3671
5513,9500,b641e677,17
5513,9500,b517e564,4
5513,10000,b398e564,3201
5513,10000,b233e280,2860
5513,10000,b641e685,3903
5513,10000,b641e677,31
5513,10000,b517e564,4
5513,10000,b852e902,1
19013,500,b235e284,222
19013,500,b358e421,275
19013,500,b235e290,3
19013,1000,b235e284,464
19013,1000,b358e421,534
19013,1000,b235e290,1
19013,1000,b358e402,1
19013,1500,b358e421,801
19013,1500,b235e284,693
19013,1500,b235e290,5
19013,1500,b358e402,1
19013,2000,b358e421,1083
19013,2000,b235e284,911
19013,2000,b358e423,1
19013,2000,b235e290,5
19013,2500,b358e421,1333
19013,2500,b235e284,1163
19013,2500,b235e290,3
19013,2500,b358e423,1
19013,3000,b358e421,1576
19013,3000,b235e284,1413
19013,3000,b358e402,1
19013,3000,b235e290,9
19013,3000,b362e421,1
19013,3500,b235e284,1667
