13593	994	2250805	116.15894389152527	
18684	971	46265	6.511941194534302	
20329	838	239179	17.29809069633484	
5680	693	27339	2.043058395385742	
5790	987	2125318	134.9358446598053	
6226	963	947371	59.63369011878967	
656	988	1693007	81.83993244171143	
7000	999	565654	37.62929582595825	
777	830	58905	10.740412712097168	
8927	998	2096810	87.59477472305298	
