seq	don	acc	emm	imm	elen	ilen	cost	fit
ch.13801	2.1875083994128044	1.897829722982976	0.03232549264380291	2.7533250290351443	0.8327910450480055	-0.28074232797225374	74	0.0012396355387668241
ch.9571	1.1295200707905126	1.0237795936958731	0.7788226538823709	0.542097593302338	-0.7095041837588474	1.1146620816984134	52	0.14397927787887446
ch.3772	3.855475940319441	2.4127346362436706	0.9257340496417429	0.8378244483727548	1.1270564643001544	-1.3203915663054733	92	0.0002222992673792035
ch.14082	1.2417451534615125	0.4979431717864139	1.2362187273700715	0.7349421749465572	2.5284844844249785	1.5304683078968662	13	0.08831480766304103
ch.197	2.6830654760328096	1.8653974786357255	1.5003481300011279	2.6515033801998777	0.2204471730056926	1.5060999166565914	24	0.030643568110242086
ch.7978	1.443954181356689	1.0997003668051777	0.6710363561416303	1.1419538576635762	0.990853881221397	0.7772885522780832	28	0.042573134699161255
ch.7079	2.808313124583203	1.4448447514151743	0.7813950844482168	0.5539640599557878	-0.4005958469295384	1.3050723981895862	38	4.459132805474783e-05
ch.9976	2.4298386698836714	1.0553305192154603	0.3218964594003584	2.184476181504052	0.7617750033627406	0.06959416653989192	66	6.255079610897768e-05
ch.12336	2.0386308275652483	1.413581153646751	2.152032561070383	1.8555580896270856	0.1581625112495717	2.6385073733329105	71	5.1144355752918915e-05
ch.5521	2.7633377862653625	0.9097420868119932	0.20952998474894613	0.610161269890283	-0.4232296455086235	1.1975981645571774	77	0.00023782488066267351
ch.6532	3.4295557941615664	0.4413047440709573	0.5373812604452806	1.8896506450783908	-1.938281982895213	-0.7116167960130863	51	0.00011369053241804173
ch.7654	1.100442861634559	0.8893326163864306	0.9785631546407828	0.6829850883478863	0.3122642569054431	-0.08523262662933428	17	0.9574545510262616
ch.5928	1.1869164954144371	1.3355585384160307	-0.2600560351616069	1.6246534041028864	-0.30799402912256024	0.8892359110623036	59	0.031274085176388286
ch.2675	0.11565403219687542	1.6302875597583992	0.8583384783234019	1.2000589948050577	0.5714074150086625	2.2264514766397028	66	0.004893295076566147
ch.12312	2.8272640965091385	1.3148572076990919	-0.52468040145762	0.3828677963189525	1.907175314333593	-1.2644156631048549	17	0.14784848959516553
ch.5594	3.545257667591167	1.709711266948091	-2.1073188387240718	-0.026644647128384213	-0.34078526708068435	2.14159101086079	39	0.0003688368153730175
ch.7741	2.9572076214508156	1.0052150697650915	2.364600540521643	1.8717516706525519	0.20014406255886308	1.089005488517797	95	2.6830311474334215e-05
ch.14054	-0.05000380991178499	1.3658538971422227	2.215155313701399	1.7389995880797826	1.1954633764206832	1.784419267678578	15	0.0731109277166741
ch.7280	0.33592472617183466	1.4775605892615173	2.2642020208394906	1.89547479582478	1.1284597687346318	4.974555981770329	1	0.08751402303315396
ch.16227	1.09253392467233	0.7214346519513911	0.875986022799063	0.6804069914844622	1.8480737440179866	1.9827692662088505	79	0.06334931988924714
ch.13852	2.067817128643245	0.6504022476817458	0.5875634795386873	0.8260505645194284	-1.0104724454625522	1.6971724154392769	71	0.04963905616616618
ch.945	3.3811408941911583	0.9204076635544937	0.9531728457316363	0.8157328752104516	0.5095705641766979	1.0412935609888805	90	0.0002202432075247408
ch.16802	1.6937257722895336	1.163733489321944	0.6357561115390761	0.7945176563402168	0.3089101137667497	1.3518711273180422	32	0.06851835294363581
ch.11351	2.5920464512837347	0.8427712538861725	-0.07484598371884343	1.7933183137419126	1.9460798199266942	2.6378094876946	34	0.002547525127809099
ch.3551	3.1196569461233974	2.808834095763694	1.1469913122780655	2.0897788205400785	-0.13473087539853235	-0.764423646386795	23	1.2325880548655592e-05
ch.10470	1.997845165350725	0.6219237355751969	1.1997055956407898	0.7302873312490045	0.6007237671059693	1.874673970024843	32	0.0009559113488605261
ch.13904	1.1944944663347936	1.0619196637456265	1.8082411682263975	1.0107799198306333	-0.00385105589055601	2.088264320395232	82	1.2103945040292142e-05
ch.1257	1.8783288810065075	1.0942442571771145	2.135018428978929	1.1203671962178436	1.643620591409609	1.2540161961714213	8	0.5153816697970048
ch.2798	2.417372396829882	0.8132567900255766	0.8195610284832994	1.239347339792363	-0.683383275405169	2.230561994459379	48	0.0008111272314475703
ch.10195	1.623992043394408	1.2119724849502105	-0.11006526492483071	0.7079795060598817	0.9405835127577143	3.6448208679343965	27	0.07051517768837233
ch.1154	2.3786399657981336	2.1379253166498993	1.026198554236988	3.1790439771538734	-0.005676721246915206	1.0843829105818712	27	0.13855864689815436
ch.137	2.351645014893308	2.2621901660447357	0.7362208006766808	0.05746363010293276	1.4577376073014063	-0.2555042722581571	36	0.0002836107854685191
ch.11234	0.7157475913591816	1.5737282961586465	3.0372032186303652	-0.4732904521447716	0.89268313057254	-1.1383643188058499	15	0.00014129919876679114
ch.4894	2.9058290737238828	1.892068655780684	1.863855883862617	0.5082245857603902	0.49460897206747123	-0.9964229198708315	92	1.2727199768522906e-05
ch.6965	4.232766100106148	2.134000780468988	1.3604771016572679	1.3060648312491778	1.63487397729489	1.1250136313360068	17	0.11934176301155718
ch.13649	1.6360361027201769	0.7699522795579904	0.8290584529935143	1.955519756066713	0.7714124491695747	2.7465941531993256	90	1.2476697233103342e-05
ch.4509	0.6305689238315849	0.7652866203865196	1.0873334215981414	1.1564589292139957	1.130318364152572	0.19255056300205775	14	0.3003830058439317
ch.6959	0.3259781955616966	2.7913586563890393	3.3759616227025924	0.5500120812923909	-0.5910318734848301	0.8122055538052948	49	0.6744768958481465
ch.8699	0.8442405027340956	0.4654492554913514	0.6826812599284627	1.0758699607130309	0.6647550238961453	3.6201282722021872	48	0.003459335889703227
ch.3973	1.9985450103885842	1.363709950766887	0.7369793152675773	0.9514869756581991	0.3165390385525596	1.7424436762491373	27	0.07373204392619964
ch.3099	2.0632760076607832	1.725252902520658	1.155274358679607	1.1068944377133212	-0.3957354821184065	1.6398155380652488	23	0.13408806334618878
ch.16085	1.7486569714557962	0.9152504702737848	1.0113359966389472	0.9846246856529376	-0.5754304272512938	0.922921306907546	59	0.1696374263668026
ch.4071	3.25172928773197	3.2262034164826385	1.0326375885190207	1.3591427561162983	2.1261584498589245	0.993871997345257	83	0.014001341144384928
ch.15085	3.9148328730217097	1.7806698240693326	1.6107066672369874	1.452200325647154	0.5016192416519726	0.9132249966856615	66	5.081429914297694e-05
ch.11742	1.9088743703732334	0.7927991439363449	1.146150518795797	1.5017030282727777	1.019715704769343	-1.5806469076660807	71	0.002375827802696288
ch.1156	3.09216110212104	2.3505524483094073	0.9775578316408892	0.9994920649695218	0.2966510937904159	2.44728878906609	91	9.576044815987913e-05
ch.7687	1.6921910027644094	1.1444977425997094	0.6685268006706941	0.4566780480922209	-1.3581645361438799	1.0052771993479896	33	0.1966397150692721
ch.5235	1.7619950843672052	1.10458056688238	0.17791832918036488	1.4258440784029083	1.095840316594648	0.46110104740963587	60	0.016487186046698143
ch.5776	2.2655104805432464	0.7382475394399518	0.3951111588426258	3.652263692826559	-0.14387755677266	0.20361389485213022	12	0.010500635099217238
ch.991	2.6819121421298933	1.7888506063387402	0.870916052924452	2.04059741682622	1.6988448953966604	0.8518475463317347	48	1.4650910963197874e-05
ch.730	1.0434592929971354	0.836930763585395	0.6546713070572868	1.0264633461463406	2.5772378818425254	1.4546984423665081	17	0.03217013442046742
ch.4919	2.7266921750780972	2.174474268657343	1.9618364355737536	3.02052650405828	-0.6537281969175783	-0.7425954101469152	29	0.07006788116464108
ch.1066	4.099722637837705	1.6622445642739252	0.33487343609121123	1.1464181927102297	-0.742681218510125	0.9317015285378834	77	9.294230772078929e-05
ch.7253	3.6769807707678996	2.2478449791837907	2.504963392740431	3.5277343392707574	0.6006442023333642	-1.019761007177027	58	0.0007490948633226182
ch.15699	0.20653973871682185	0.951006003052658	0.7880636950353754	1.2047339767008576	0.042674340699214275	1.1929329106121918	16	0.7810236196406567
ch.1004	1.2365878386064155	0.4231057146510502	0.6749185489509202	0.7710095862250723	-0.14904416985091762	1.26772803031912	16	0.03826170833378858
ch.4275	1.024560784173969	1.0606545474430047	0.7748343321168442	0.7803263133370509	-0.20642748972881564	1.3892132942271673	69	0.028762537432496012
ch.11346	2.6853876993332926	0.907551809605535	0.36788311898434334	1.9937879581863411	0.012791680365749403	2.4608038511515806	25	0.0024039335945333245
ch.4532	0.8894120168013134	1.6685635536266252	0.5072562344493403	0.8328539865862952	0.6364291950379399	2.0996520586339433	42	0.016861486973313237
ch.9325	0.9291714393102973	0.8270864199307025	1.2727217743918229	1.1715319232121346	0.7333890468684209	1.415954866148975	15	0.2054538510022314
ch.13640	2.0328273702136865	1.115807084537221	1.9280782650268258	1.622759935064563	1.6658768151930574	1.6958742388503598	15	0.007760679866782474
ch.9613	3.7698557905154586	2.1893962368183093	1.1534943961328064	1.5094469265584718	0.4429806798222148	-2.4061159015862406	40	0.012622920703989932
ch.3585	2.9499156900625527	1.896701536734555	0.32324721060199757	0.6384270185106602	0.41357239093044795	2.784989990420881	40	3.1636874279478844e-05
ch.924	2.1465926244365514	1.4780973297173543	0.9651287213617147	1.4854424219943945	-0.108704433323214	0.7304464100957256	22	0.0015289785351345724
ch.2023	2.33945744293253	0.8801112001829613	-0.08422368092716315	0.2120833052458274	2.5402898026611784	1.3617830390002	14	0.389959382542946
ch.4056	1.2542096189389653	0.727238446600496	0.7480767514596125	0.4036858244009466	0.9885798152211183	2.0791095633697383	79	0.023662876621323815
ch.12327	2.6588928989947727	0.9480144273375345	0.2960827016123926	0.9331404040365541	-0.46110252725241363	2.359887368550623	31	0.0004191637295295844
ch.1095	3.3265866532508808	1.2667324264871085	1.9096881930320522	1.7633214074764645	-0.3043634689928951	1.0683039856497596	31	0.0980092351196177
ch.5903	3.850406510736773	2.268694467693332	1.6123614163422455	1.0288298545013164	0.7653103386575086	-1.1900549037465122	100	0.0721380758423084
ch.9450	-0.09737356370583616	1.3958935736070353	0.16984917922861875	0.616077101327614	1.1219819275812903	4.256111031030076	52	0.020334634516082032
ch.8610	3.0150297821218226	3.3084685245362397	1.4171431402305008	0.9319757801440636	-0.14344159878234752	0.4251736183314757	53	0.0028170628034635396
ch.6711	1.3935197787330362	0.9428269928263147	0.5557255041658996	0.660794239067331	0.2858178781476658	0.8929594527016976	27	0.008424274911608944
ch.5142	0.6091550100960118	0.31669860632409874	1.0293864225092095	0.500152645621062	-0.839251832384132	1.527250767171795	10	0.47375377861789875
ch.2569	2.3740621519778022	1.4203173466137873	1.2289422325559873	0.46070643386532073	0.32343545913385763	0.5268099203323183	59	0.0044261694266762575
ch.12263	3.971187732888647	2.4268301003418733	0.6193613140659409	1.0587067622445887	0.47170394527136517	-0.5149012497955147	96	0.0059741566622824
ch.10473	1.5609222562653327	0.7988734576550189	0.5263923001859541	0.3577212967947804	0.11543263076788546	1.1329146556962342	23	0.014255354191481768
ch.16351	1.1576409662887404	1.3441202029865793	1.2586681138530955	0.23806925473258156	-0.21591724817343072	1.295102818404593	14	0.017907125973970484
ch.3664	1.715636742047194	0.4960790272062642	0.5307717061341564	0.743933576223744	0.9406877395887364	1.1329646246958087	17	0.22672347007597748
ch.9106	2.5259527625089184	1.3511422343231474	0.07838901348754956	-0.6044069593954692	-0.6168899358071069	0.8848084258165176	57	0.033839776935900893
ch.7475	2.0438211305405294	0.7980358260619957	0.7162363051842237	2.9146686907704944	0.7312646361766739	1.920887512058655	53	1.7183087573894172e-05
ch.1407	3.2191288885119205	0.9647454660681704	0.7672375651909877	1.0843046800318583	0.050308242387830604	2.4782259941412046	94	0.00014121757341898248
ch.1423	2.8968514550482327	2.5488999011301177	0.7309253912206922	2.2095258128101767	1.3708677287106474	-0.8490666356483447	78	0.0001713260294005242
ch.7137	2.170422447275762	2.426757024530563	1.7855738873860592	0.14759343382563805	0.37074552189074694	1.2569505506059215	10	0.15886827367917108
ch.7913	4.4594664167379765	2.109769582521243	1.3194142488088163	0.6220851884505446	1.4033949640659455	0.08256478462363537	23	0.06252583727809438
ch.6302	3.078822826734237	0.9016881950167828	1.3805152950312407	0.6237595018464569	0.2300550660533397	1.4769617763024188	22	0.03227950835485805
ch.2224	1.6190694233030531	1.3660301655355078	0.9374788172966534	0.928667891410263	1.6355686972494712	0.5124439047811643	94	0.000189774167407788
ch.9082	3.102556850194361	1.405677421859174	1.4844616428338535	1.5620059768424985	-0.7251015479542117	0.3685586679739099	56	0.23294828897547049
ch.5160	2.5004885663044094	0.8911791713563196	1.3101214596023665	1.7131351749608916	0.19043655670528137	0.9603730039506557	77	0.0001188866267395004
ch.5162	2.3139962155407554	0.8235390054406511	1.4891330498768784	1.0261145202724478	0.4482127069192672	0.817170775169692	54	0.00019966057701734614
ch.4884	0.7769882862287657	1.7137616814935184	1.2451476789095817	0.41427468720047234	2.466178242605502	-0.6587464198864925	100	1.1008195712937046
ch.16195	0.8896243544764727	0.28215817295722734	1.6508277587661984	1.2635645942137792	-0.3835847183896117	2.443438331886365	34	0.11091976665929612
ch.7513	3.331080381710449	1.368116049219417	1.2130926239707043	2.6013074233696685	1.2286045478565721	1.443249210193225	36	0.0005729813806739383
ch.16706	0.8945290381034868	0.9307616685487234	1.5385253036738287	1.3115921902899768	-1.1224051833799704	0.7137779808941213	13	0.03503048046921857
ch.8668	1.8300637111950615	0.496374983647476	-3.4348893521351203	-0.4609305849959021	1.2914274989064198	0.41189998685846096	61	0.10766795188259676
ch.14176	2.5062742960801234	1.8753817770728938	2.729977436261037	0.48982489565175213	2.49046741522346	2.5434248264209534	19	0.041996917685429604
ch.7250	2.9768579896657426	2.245123658428377	1.1938630935883803	0.9841795455512271	0.5081102716742079	-0.6079032622509284	41	0.00014054095924765736
ch.10781	2.897017967182582	0.3733588128906151	2.283694583717452	1.5272484779553945	-0.029940236730918945	1.581961766854479	47	0.0002893143350961461
ch.9861	2.168767122239085	0.867505412781709	1.2965422907990007	0.0008312799383420888	0.6358675296190173	1.3592789152465912	51	0.0009663588918971317
ch.11265	0.8180391199424853	0.7549117280160357	-0.01785152744921803	1.5165208011573497	1.4397197440489686	2.4167146472929124	21	0.18374957603402342
ch.4810	1.5041463412375218	0.21599095778346467	0.8801672788136271	0.4096688633282074	-0.22102534836705068	1.3910425741416583	12	0.10386469893924087
ch.2543	0.44730577368153923	0.8542310747840802	1.3756635761708118	1.6391922325377744	0.0277665778447741	1.9719677457618756	43	0.0002516637771920925
ch.11154	4.348745336648339	2.6247245245785606	1.4547479864010577	1.7908410978234361	-0.34566143695540297	2.369529841523266	91	1.2019739287607424e-05
ch.386	3.7928040959332434	0.8243294800917536	1.7894813808048304	1.3291956487591163	2.8187610738944686	-0.9760254799214189	79	0.006550778417137476
ch.13307	2.867335313104356	0.8023290888773369	1.2952200794925646	1.5253392416951517	-0.678824972285547	0.749442376962292	75	0.09194005281551236
ch.5508	3.1066953057264577	1.1128792654498318	1.5580034011586923	2.6048467752884013	0.4710119651778498	-0.5396308785313959	82	0.0004650590479312168
ch.17240	3.4768503322753173	0.8982543973106948	1.3198650068699456	1.897265240889451	0.30171373797346135	1.6956376564342137	75	0.0002739731905347301
ch.13201	1.5360785894507392	2.115368053753233	0.6979093377053734	0.31638315036376563	-0.09727145946775706	1.6050220398391541	25	0.08349584380645662
ch.15318	4.1379544242515545	1.8548960894378403	-0.5853070293398265	-0.10320809765643257	2.374637657604442	0.7234477500126149	80	0.0667275647529968
ch.913	-2.1934461159440506	3.137835833692593	2.6734613799935474	0.1103095189182669	0.4704794857740069	2.187797310191792	89	0.03030152507265768
ch.12837	2.0057808266842483	0.7413293296103783	1.6977948020784213	0.3573007485593911	0.18906770711786314	0.38380849153401	59	0.0019303055177120525
ch.9636	2.4178485753905377	1.0660677690428355	1.7920545968179815	1.0844264059154427	0.878518696170908	-0.11900470091514226	12	0.07728063731269892
ch.6794	1.0024949260288083	0.7075686468523058	0.6121489314228264	1.4352654705114003	1.0627155176096625	1.6235766438134775	34	0.31288959779335
ch.922	3.1926237614200312	1.2509965084597252	1.14575011529961	0.3745998352785411	0.4184246301702572	0.573247352225314	50	0.0003099954590211972
ch.2026	3.5806047998288455	1.0222870078926378	1.2980747070419167	2.0729443439075523	2.244348896255418	1.7177259931521138	30	0.00026435275242628917
ch.9331	2.1170930323380066	1.535649447114046	0.7957255795705801	1.8153959303668894	1.966786499102285	1.9057235869819313	11	0.10866263558154417
ch.8470	1.0036196468380738	1.146335089747914	0.6322160593354965	0.3507486471623431	-0.5335276104309963	1.432161910413374	53	0.03649457398864186
ch.6841	1.4461489294799217	0.8373841536408256	0.8377839840770442	0.9489586343672739	0.6384535655410887	0.8755339164725944	48	0.004589107171741742
ch.11186	1.7544415488234526	0.9835927106066727	-1.468429890758303	4.235790139902214	1.5383987181192393	-0.9462318434208955	89	0.0015244621137316299
ch.15314	1.9795032632667895	0.9535094953562495	0.16038274988004608	2.272914902650211	0.02501889078178987	0.25772522072291637	60	0.006339959696399204
ch.9102	1.3267927207437658	0.9388823141474816	0.20621585064058323	0.7675047313128293	1.1462227014632678	1.9645644865704128	21	0.8675366105477575
ch.9935	0.9586040784271759	0.6269337302076926	0.36946483842096034	0.874365153113026	0.18114632856480983	0.6998195599233097	17	0.5462166048530518
ch.14230	2.073567827795941	1.5785552356572436	1.6137734640349533	2.0306373392577015	0.6536209409211263	2.107262366313245	46	0.0014856805911034306
ch.6102	2.0187759992217273	1.1618148559976058	0.5970474728837964	0.6277986104276694	-1.1893272130264703	0.8347823464720733	22	0.05067317515571548
ch.7113	2.3794993628930934	2.2373439237091977	1.668710181080857	0.1576232212265657	-1.3481836269127843	2.5613316403876563	34	0.020834848925998708
ch.6122	2.7266206507417836	1.5341581765372996	1.2413409375907647	1.218061294365447	-0.025301601493290526	-0.049146023938579586	19	0.20744090274880103
ch.1194	0.7610984432408061	1.4429326784316294	2.500061271483479	1.9836311826238922	0.2707533817230482	1.1961742236920685	18	0.018724666496279324
ch.16046	2.9959572894338904	1.140390411691937	1.1832924260475612	1.2888277114220803	0.3050305738570862	-2.816745784456965	15	0.04294698905375285
ch.12597	2.240640013583798	0.3422209869787194	0.13040854394200785	1.2109851778982224	-0.26545082084517857	0.1932594479836509	88	0.1896546096814613
ch.15678	2.4596753080791682	1.7789855106180967	0.42290302459330065	1.6393107406705014	0.9074878393082765	2.2392645462817224	70	0.0001283953512122705
ch.6447	2.328072968081921	1.0160111934999208	0.4602109794181164	-0.1300464430067816	0.005136036439180924	0.5802306156460216	50	0.35163082682896474
ch.4814	4.0551316510752775	2.0819733499026203	2.074653563291352	1.8725771150035884	0.30015691672678735	-0.5974078886742166	55	0.00044110329701483925
ch.14181	2.548264356780011	2.0459349739828734	-1.1955597387319528	1.6652476496607824	0.7184199402064536	3.1692537863818746	95	8.422996835950364e-05
ch.6452	1.475057131800267	0.6568351185348874	0.2901998664725377	0.1291564778246086	0.19710326205778772	1.1879436238277628	15	0.12329700792423379
ch.12125	3.4801411559291533	1.276177930871782	0.8504380229985874	0.8821166798897779	1.3910965622786406	1.3684024593478317	96	3.3467989240983615e-06
ch.5477	2.7956201115504933	0.8657215395374749	1.454463853993306	1.7144415308937537	0.5189282797079668	1.4521993610984707	41	9.025191091058658e-05
ch.7328	2.233256623875217	0.6172834633629303	0.8051440185717158	0.05819824668184914	1.6938352688048188	1.9176875135769165	23	0.018518222767047038
ch.16306	1.3203608472854307	1.3765834964067092	0.6644330620472051	0.27772771580752753	-0.22130704017890857	1.2960355162877515	22	0.030570203705410554
ch.13310	1.9377223285765608	1.6097157373973827	1.0282241901058904	0.520255697670958	0.3103155118722364	0.12747963489602554	22	0.052263966831944085
ch.1224	3.1390387842308254	0.8831320956506526	-0.33790788219107926	3.094294366653031	-2.1569048970629634	1.3675026583133238	68	0.8457607855988041
ch.6852	0.8396000293452897	1.2233600984390998	1.9226653844820745	1.5247420905784117	2.598945654794497	2.5208401949557757	0	0.07844551054190521
ch.7629	4.391459715536646	1.480469154407228	1.0182518750685752	1.0452948413663603	0.33273048289570584	0.5503298874590561	71	0.0013734745855593768
ch.10219	1.5467845219326979	1.036252306995305	0.5290085303206963	0.7124066061766307	1.9417809366506154	0.6078090134351746	13	0.04627912368908849
ch.3316	1.9945018490822797	2.0515442822954837	2.1195322472664015	1.0706151290269454	0.37649599873114725	3.0235665000255816	26	0.12766663749415197
ch.8306	1.3869607951210783	1.2306683886830427	0.6759748266184472	0.9108465388536835	-0.1871297103420413	0.9231260902575094	24	0.0009000248890343559
ch.1439	3.6793489604783804	1.187656868808329	1.4490262493241512	1.0665109010107874	1.217315219970728	-0.8073770359070161	85	0.21042425321307737
ch.1818	2.945620753208332	1.6792813751835238	0.8222701086193747	1.317738421453938	1.1570266306454635	-0.8377585680788738	25	0.11668058438140856
ch.9493	1.9526680290687508	1.088524258314686	0.9601946987411553	0.7707266697217248	1.1537089041693427	0.017881895205162923	24	0.21341479126323926
ch.8933	2.0314742825215406	1.9490355170705738	2.536334268029827	0.8813125895083146	1.4303554932294693	2.8929485796925585	25	0.10674248438639797
ch.10991	2.1918659041679396	2.52243515379662	1.3619519760145526	0.9889095827307804	0.8696712781050571	1.9203870936932284	76	1.2457250336560044e-05
ch.7870	1.8597308881866002	0.8782990316208147	1.4367928230761786	1.3290388786804719	1.0016592091392358	0.8057431669326992	26	0.03271430365833085
ch.4066	3.3099091878505646	2.249516919070164	1.1399404197349745	1.7848232025049042	2.989454573049288	-2.0432420087449024	54	0.0007532312541307169
ch.10005	1.572880910475595	1.217083551092314	0.8950374159943425	0.5195611053192551	1.3776700733826832	0.853466558489865	56	0.0465305112118425
ch.4134	2.2297194680984824	0.7179767203726832	0.9554482708513834	1.3448928828844493	0.7091111780186935	0.7133722724014834	60	0.009299905799828454
ch.11347	1.9827264276524748	1.1362468499451355	1.0140503127167628	2.2203978002455593	0.5240707061792926	0.6779057244224057	85	0.0008710746052155569
ch.6558	3.1810668438341683	1.2305105963957568	1.7543645500007474	1.6745244915901503	0.0001451224819581931	0.5962378481324843	84	0.00034664342432116414
ch.16619	1.2547761261272319	0.8819567667645466	0.11734928698596137	1.0736991107213565	0.7925963196655118	2.6680013739163124	53	0.003712145066678692
ch.4162	1.0591094447175635	1.0555479763875228	0.6347897133988923	0.5036466364609259	1.1434688802008683	0.8503409775901858	67	0.8781585112914128
ch.6607	1.2185270713567402	0.5511250104245282	0.9207532749011587	0.6187286168468626	0.6989771617490673	0.19544465946781742	10	0.44439577443848455
ch.5654	0.9248654064113548	0.9241578210726691	2.555433399580542	1.5052076185774506	-1.085978331553326	-1.6054799078740474	76	0.8244025328664677
ch.16417	0.44002287021345177	1.3590835369744028	2.2331965093717057	3.8004057841367285	1.4831310192334348	-0.684309475041567	73	0.0002306533901610063
ch.3826	1.9733058929856742	1.3338478231102509	0.603662679990404	0.9359283925353553	1.8962375946716339	-0.8120001563857453	89	0.014349599072644601
ch.4809	1.8612551316571122	1.4621272249086048	0.05869888028139303	-0.3859741913755348	-0.7596518259228437	3.266101424939517	25	0.03453045348923507
ch.4537	3.6628474202628243	1.2485058272321936	1.7317789500580814	2.4332546836918123	2.503202563900883	1.0724609162066119	63	0.0008777418175932152
ch.10420	1.0596095775607766	1.2355210361348221	0.1480690866996457	1.3528733995716995	0.3685409067521622	0.7509190749924283	33	0.0406324731344092
ch.2024	3.2433260399607753	1.196415873570253	-1.012174773645484	0.98296564324262	1.1455298491476784	-0.6709689918327186	17	0.08694994245053149
ch.13308	0.6654430304955907	1.5614865224109857	1.3991959650828005	3.025018746956664	0.3386906558337506	1.4355289455304219	51	0.000158186827428052
ch.5428	1.7986056285497805	0.7151525260952015	1.457514508470225	1.540141315536026	0.531595253404214	1.6790118930171332	19	0.07578380601680665
ch.12229	1.7769207784636913	1.0758053977239674	0.24266280496659087	0.825010513249295	0.12713155618527727	0.48290414981076135	62	0.009364739853309574
ch.4190	2.864764212871982	1.3105123003018144	2.625276800752959	2.9106164753864183	0.13240383877859463	-1.0636231700125864	14	0.05645410445593704
ch.17560	1.7744349787323426	1.3081042339434068	-0.3554532135543118	2.96102133228992	0.2950359789644159	1.185127291711191	75	0.0007844567400469034
ch.10191	4.153670009336119	1.8237710186550187	2.051409428376103	2.650706219076872	0.7298429269594834	-0.34016166155307337	43	1.2007776166286103e-05
ch.12552	1.5418285131919023	0.789233245772986	1.2754511340461918	1.324516520906022	-0.06020068193560246	0.45233064149696267	18	0.05441240316575406
ch.4790	1.2197692598513596	0.7683354007836718	0.9790360257707521	0.677468228248082	-0.10888244909286271	0.5906430948398492	14	0.01628114713530808
ch.12840	2.029370139074432	0.6758996892687337	1.7313067894545662	0.3575433628488712	0.8509206513812618	0.7168262676231281	54	0.0020094538103006174
ch.1625	1.555850755028783	0.9645927581333273	-0.08499064843790682	0.614363314380462	-0.09546044746594962	3.1156999321458816	30	0.04506766578222229
ch.1457	3.0058266855822806	1.0331774382138796	0.0891222641160001	0.5427573704133326	0.8279810655547992	-0.010041768699088571	25	0.0016496535830209404
ch.5656	1.4852242406816474	2.024549875171618	1.3585725558296202	0.7519107265465763	0.4153271061246063	2.1797203374381517	19	0.019219826597424126
ch.17800	2.7322464660191255	1.3219277614922014	0.9360417982963815	0.021426836738573374	0.36836588680521143	1.684310169150105	26	0.01650337202889506
ch.1434	1.9736699261114925	0.8423378890525085	0.03419264858158633	0.7778666302261127	0.44497462219147177	0.8787794874003033	26	0.012176152095931432
ch.3403	2.2037161953597475	1.1860101941191226	2.743899825915433	2.498585375408892	0.5519478456122036	1.2358719613257465	21	0.035740750765150466
ch.992	2.052840606658985	2.3271802925763634	0.23204189933376063	1.2387571419076115	0.2788189794000493	0.8207964922879183	97	0.0016363407365394998
ch.9405	2.0581479753735525	1.1069768984022064	1.5452199790561751	1.2435728769317245	0.515085529739151	0.11461035077861192	47	0.008325000546308067
ch.16701	4.161154719698214	1.3007544286415422	0.7617295363417869	1.4945364047565783	1.352120291364594	-0.02118350831664617	63	0.0012769196767572447
ch.11350	1.9765002850610016	1.0702280276928793	0.7541031636348001	1.413131371651894	0.6271108872066203	0.5343969124055243	77	0.0007940221712444571
ch.196	3.2918375439592302	1.5817609065098435	1.8604911266185296	2.879155490530909	1.4289186369643174	2.4346229430706434	36	0.04306904208791097
ch.13727	1.373669092530644	0.5035412914388047	0.6447692013323023	0.3189470863914512	0.20173795687447138	1.2345896928018907	25	0.10562330846605004
ch.902	1.9558888665164627	1.9244463144124182	0.7563239383776714	0.06452192038396665	3.0722585561333133	0.28022973538605855	17	0.1385404126897909
ch.3315	1.9077752899320177	0.6306023531456396	2.3490386054802457	1.7072111785622521	-0.30774691444363766	2.0092466640688125	20	0.15163542161994276
ch.10215	1.9846944160072963	1.2848446539031388	0.19188498663223197	2.22344604599144	0.7462420965129244	1.1752088408026813	22	0.000540602355776608
ch.1414	1.8971002153057865	0.9246874926489387	1.0767910046297398	0.6159956044450059	0.5245641599670983	0.4110137639839859	17	0.2311724447515471
ch.13447	1.0323568505904914	0.7947851323359271	0.9081995947320973	0.6596485521252391	0.42476133751792733	1.17862189667295	71	0.00022021063064766694
ch.13292	1.2206200889076007	1.774245950361423	1.381215800677683	1.240896407261138	-0.9313230538689368	2.9769804002904516	50	0.00029782771173341766
ch.15835	1.3931454827943146	1.9710741776078473	1.0639504376098015	3.2498999701941043	0.2697657678329315	2.0364096662739555	35	0.15624234581268218
ch.15864	2.1569123453080383	0.9822858876249118	1.1032894180859034	2.138400319605823	0.3134400254654721	3.053895821481593	45	1.4730982132719806e-05
ch.2511	1.6980505830144619	0.6366167910876271	0.5863441018146694	0.4049684384095431	0.11761127032356522	0.7101237904987266	65	0.018950045528063467
ch.7040	1.0200860738094102	0.698862191729407	0.41677070193516463	0.388549238205803	0.12762884273761677	0.2513963279235848	22	0.9754391694605866
ch.9596	1.638359757872688	-0.1915453904584129	-0.3317754700896999	1.616332730163883	0.10760971340937842	4.548487025285132	63	0.08099041365490828
